date,signal,universe_pct,selection_recall_vs_full,signal_dispersion,next_1m_return,universe_n
2001-05-31,momentum,0.5000000000000001,0.7666666666666667,0.6388516734658857,-0.06245615478116576,580
2001-05-31,momentum,0.6000000000000001,0.8333333333333334,0.621985803048154,-0.08995938912812496,696
2001-05-31,momentum,0.7000000000000002,0.9,0.5939640692889849,-0.09026622342671464,812
2001-05-31,momentum,0.8000000000000003,0.9333333333333333,0.5753802799822288,-0.07705013959655904,928
2001-05-31,momentum,0.9000000000000001,0.9666666666666667,0.5649639898733433,-0.09125215422830082,1044
2001-05-31,momentum,1.0000000000000002,1.0,0.5718447029805921,-0.08126827955632458,1160
2001-06-29,reversal,0.2,0.43333333333333335,0.23663277903026966,-0.14839747449164967,234
2001-06-29,reversal,0.30000000000000004,0.6333333333333333,0.2289662550436299,-0.10331032831381033,351
2001-06-29,reversal,0.4000000000000001,0.7,0.21201792418681026,-0.10260381584525806,468
2001-06-29,reversal,0.5000000000000001,0.7333333333333333,0.2006741166653989,-0.10635204892674907,585
2001-06-29,reversal,0.6000000000000001,0.8333333333333334,0.19208922308814352,-0.09479907826274028,702
2001-06-29,reversal,0.7000000000000002,0.8333333333333334,0.1871324827428991,-0.08226918944193826,819
2001-06-29,reversal,0.8000000000000003,0.9666666666666667,0.1841875914426742,0.30290583159947604,936
2001-06-29,reversal,0.9000000000000001,1.0,0.18082018481550874,0.29734058945983943,1053
2001-06-29,reversal,1.0000000000000002,1.0,0.17356173134615846,0.29734058945983943,1170
2001-06-29,momentum,0.2,0.5333333333333333,1.0269902490755982,-0.13553467874370653,234
2001-06-29,momentum,0.30000000000000004,0.6333333333333333,0.9774731315665321,-0.1524956398727981,351
2001-06-29,momentum,0.4000000000000001,0.7666666666666667,0.9081557825783524,-0.06276621998055856,468
2001-06-29,momentum,0.5000000000000001,0.8,0.8624474548453194,-0.06302407389185705,585
