key,signal,universe_pct,holdings,aum_krw,cost_multiplier,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
reversal_1m|p0.3|n50|a10000000000|c1.5,reversal_1m,0.30000000000000004,50,10000000000.0,1.5,310,-0.1419978546087305,-0.9832451050370593,-1.2320734461210994,0.21792164956143845,0.9569772126394593,False
reversal_1m|p0.3|n50|a10000000000|c2.0,reversal_1m,0.30000000000000004,50,10000000000.0,2.0,310,-0.1482275702596968,-0.9858653785261781,-1.3314984811720667,0.18302504442058343,0.9569772126394593,False
reversal_1m|p0.4|n10|a100000000|c0.5,reversal_1m,0.4000000000000001,10,100000000.0,0.5,310,-0.2347682538932756,-0.9991138998474356,-1.0973006747293266,0.2725099760478591,1.0,False
reversal_1m|p0.4|n10|a100000000|c1.0,reversal_1m,0.4000000000000001,10,100000000.0,1.0,310,-0.23644254513215435,-0.9991605948420174,-1.1167612815555092,0.2640964077857484,1.0,False
reversal_1m|p0.4|n10|a100000000|c1.5,reversal_1m,0.4000000000000001,10,100000000.0,1.5,310,-0.2381135124962196,-0.999204837867418,-1.1362222107579647,0.25586357720804465,1.0,False
reversal_1m|p0.4|n10|a100000000|c2.0,reversal_1m,0.4000000000000001,10,100000000.0,2.0,310,-0.23978116192475263,-0.9992467572192965,-1.155683455951174,0.24781065765011823,1.0,False
reversal_1m|p0.4|n10|a1000000000|c0.5,reversal_1m,0.4000000000000001,10,1000000000.0,0.5,310,-0.22860231383580898,-0.9988092966819364,-1.1728638490371655,0.24085040866424468,0.9694311139245931,False
reversal_1m|p0.4|n10|a1000000000|c1.0,reversal_1m,0.4000000000000001,10,1000000000.0,1.0,310,-0.2333417211819815,-0.9989798623447902,-1.229715648644094,0.2188036047632116,0.9694311139245931,False
reversal_1m|p0.4|n10|a1000000000|c1.5,reversal_1m,0.4000000000000001,10,1000000000.0,1.5,310,-0.23805460544309642,-0.9991260692558258,-1.2865671549690694,0.1982451979581492,0.9694311139245931,False
reversal_1m|p0.4|n10|a1000000000|c2.0,reversal_1m,0.4000000000000001,10,1000000000.0,2.0,310,-0.24274110069021637,-0.9992513854939341,-1.3434182657135654,0.17913657563110963,0.9694311139245931,False
reversal_1m|p0.4|n10|a10000000000|c0.5,reversal_1m,0.4000000000000001,10,10000000000.0,0.5,310,-0.17567525087993818,-0.9926388218013152,-1.923808932305296,0.05437853739420362,0.5871128929231045,False
reversal_1m|p0.4|n10|a10000000000|c1.0,reversal_1m,0.4000000000000001,10,10000000000.0,1.0,310,-0.18027469828535903,-0.9935930310130735,-2.003287635394445,0.04514642388163104,0.5871128929231045,False
reversal_1m|p0.4|n10|a10000000000|c1.5,reversal_1m,0.4000000000000001,10,10000000000.0,1.5,310,-0.18485078658564102,-0.9944374433884077,-2.0827527587548866,0.037273765694169736,0.5871128929231045,False
reversal_1m|p0.4|n10|a10000000000|c2.0,reversal_1m,0.4000000000000001,10,10000000000.0,2.0,310,-0.18940362286090529,-0.995170911849102,-2.162203956837556,0.030602458695144108,0.5871128929231045,False
reversal_1m|p0.4|n20|a100000000|c0.5,reversal_1m,0.4000000000000001,20,100000000.0,0.5,310,-0.19403453187067898,-0.9968084461914122,-1.310088884863338,0.190165768167611,1.0,False
reversal_1m|p0.4|n20|a100000000|c1.0,reversal_1m,0.4000000000000001,20,100000000.0,1.0,310,-0.19531495837232504,-0.9969297187949641,-1.3276255073211167,0.1843018537158283,1.0,False
reversal_1m|p0.4|n20|a100000000|c1.5,reversal_1m,0.4000000000000001,20,100000000.0,1.5,310,-0.19659353439797644,-0.9970463997399164,-1.345162312246625,0.17857282396566543,1.0,False
reversal_1m|p0.4|n20|a100000000|c2.0,reversal_1m,0.4000000000000001,20,100000000.0,2.0,310,-0.1978702623607872,-0.9971586622541552,-1.3626992960497757,0.17297729979451493,1.0,False
reversal_1m|p0.4|n20|a1000000000|c0.5,reversal_1m,0.4000000000000001,20,1000000000.0,0.5,310,-0.1969213927755542,-0.9970762720469112,-1.3649715542834455,0.1722619907127494,0.9964029371945238,False
reversal_1m|p0.4|n20|a1000000000|c1.0,reversal_1m,0.4000000000000001,20,1000000000.0,1.0,310,-0.20088583798222026,-0.997408068925486,-1.4197371761489577,0.15568421078260863,0.9964029371945238,False
reversal_1m|p0.4|n20|a1000000000|c1.5,reversal_1m,0.4000000000000001,20,1000000000.0,1.5,310,-0.20483246088542684,-0.9977023348890737,-1.4745029487902366,0.14034622434191224,0.9964029371945238,False
reversal_1m|p0.4|n20|a1000000000|c2.0,reversal_1m,0.4000000000000001,20,1000000000.0,2.0,310,-0.20876133385542517,-0.9979633013217546,-1.529268779076355,0.1261978260783172,0.9964029371945238,False
reversal_1m|p0.4|n20|a10000000000|c0.5,reversal_1m,0.4000000000000001,20,10000000000.0,0.5,310,-0.16189781335096776,-0.9902072081032547,-1.970743935422834,0.04875317237789378,0.7096831320148035,False
reversal_1m|p0.4|n20|a10000000000|c1.0,reversal_1m,0.4000000000000001,20,10000000000.0,1.0,310,-0.16718677481852762,-0.9915961117618846,-2.0684186059362766,0.03860067711818105,0.7096831320148035,False
reversal_1m|p0.4|n20|a10000000000|c1.5,reversal_1m,0.4000000000000001,20,10000000000.0,1.5,310,-0.17244525208422878,-0.9927886377635534,-2.16607727840456,0.030305282162723657,0.7096831320148035,False
