key,signal,universe_pct,holdings,aum_krw,cost_multiplier,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
momentum_6m|p0.4|n50|a1000000000|c1.5,momentum_6m,0.4000000000000001,50,1000000000.0,1.5,310,-0.20638984835025553,-0.9980906308313185,-2.570905829731758,0.010143290441536612,0.9999580372794931,False
momentum_6m|p0.4|n50|a1000000000|c2.0,momentum_6m,0.4000000000000001,50,1000000000.0,2.0,310,-0.20883677110297316,-0.9982320249707013,-2.6162946849171793,0.008888980500644461,0.9999580372794931,False
momentum_6m|p0.4|n50|a10000000000|c0.5,momentum_6m,0.4000000000000001,50,10000000000.0,0.5,310,-0.20440221010580506,-0.9980345888158361,-3.025590887213272,0.00248147812481303,0.8926685385925269,False
momentum_6m|p0.4|n50|a10000000000|c1.0,momentum_6m,0.4000000000000001,50,10000000000.0,1.0,310,-0.2097954884746045,-0.9983387883302783,-3.1373668043308975,0.001704727102916248,0.8926685385925269,False
momentum_6m|p0.4|n50|a10000000000|c1.5,momentum_6m,0.4000000000000001,50,10000000000.0,1.5,310,-0.21515531750238093,-0.9985960435416921,-3.2491419482938437,0.0011575370003140684,0.8926685385925269,False
momentum_6m|p0.4|n50|a10000000000|c2.0,momentum_6m,0.4000000000000001,50,10000000000.0,2.0,310,-0.2204818854173377,-0.9988135775157805,-3.3609160469831725,0.0007768443427811356,0.8926685385925269,False
momentum_6m|p0.5|n10|a100000000|c0.5,momentum_6m,0.5000000000000001,10,100000000.0,0.5,310,-0.42924866871355527,-0.9999995807249625,-4.570292494574562,4.8704396369281255e-06,0.9998914492248849,False
momentum_6m|p0.5|n10|a100000000|c1.0,momentum_6m,0.5000000000000001,10,100000000.0,1.0,310,-0.43056353609607256,-0.9999996044824665,-4.593205147441502,4.364895859865214e-06,0.9998914492248849,False
momentum_6m|p0.5|n10|a100000000|c1.5,momentum_6m,0.5000000000000001,10,100000000.0,1.5,310,-0.4318756897877105,-0.9999996268990818,-4.6161148234043745,3.90990672860525e-06,0.9998914492248849,False
momentum_6m|p0.5|n10|a100000000|c2.0,momentum_6m,0.5000000000000001,10,100000000.0,2.0,310,-0.43318513477159815,-0.9999996480501908,-4.639021497997994,3.5006264207382287e-06,0.9998914492248849,False
momentum_6m|p0.5|n10|a1000000000|c0.5,momentum_6m,0.5000000000000001,10,1000000000.0,0.5,310,-0.41802205205541576,-0.9999993321001075,-4.735397302807359,2.186263893921847e-06,0.9421417178861442,False
momentum_6m|p0.5|n10|a1000000000|c1.0,momentum_6m,0.5000000000000001,10,1000000000.0,1.0,310,-0.4212724507378337,-0.999999419933388,-4.794219216747622,1.633096191833161e-06,0.9421417178861442,False
momentum_6m|p0.5|n10|a1000000000|c1.5,momentum_6m,0.5000000000000001,10,1000000000.0,1.5,310,-0.4245063510093613,-0.9999994962527761,-4.853030431999169,1.2158902396031124e-06,0.9421417178861442,False
momentum_6m|p0.5|n10|a1000000000|c2.0,momentum_6m,0.5000000000000001,10,1000000000.0,2.0,310,-0.4277238283423229,-0.9999995625627834,-4.911830796086295,9.022990288265476e-07,0.9421417178861442,False
momentum_6m|p0.5|n10|a10000000000|c0.5,momentum_6m,0.5000000000000001,10,10000000000.0,0.5,310,-0.329473925571403,-0.999975021453065,-4.991657440883646,5.986335727126146e-07,0.6235180037237358,False
momentum_6m|p0.5|n10|a10000000000|c1.0,momentum_6m,0.5000000000000001,10,10000000000.0,1.0,310,-0.3333267061858749,-0.9999783439348943,-5.073991557608583,3.895563467359864e-07,0.6235180037237358,False
momentum_6m|p0.5|n10|a10000000000|c1.5,momentum_6m,0.5000000000000001,10,10000000000.0,1.5,310,-0.3371593712548421,-0.9999812258983511,-5.156312443631807,2.518605102252991e-07,0.6235180037237358,False
momentum_6m|p0.5|n10|a10000000000|c2.0,momentum_6m,0.5000000000000001,10,10000000000.0,2.0,310,-0.34097201540461397,-0.9999837255626447,-5.238619632147626,1.6178208905870406e-07,0.6235180037237358,False
momentum_6m|p0.5|n20|a100000000|c0.5,momentum_6m,0.5000000000000001,20,100000000.0,0.5,310,-0.3206372129247731,-0.9999583124216868,-3.5259346702026897,0.00042199105201845555,1.0,False
momentum_6m|p0.5|n20|a100000000|c1.0,momentum_6m,0.5000000000000001,20,100000000.0,1.0,310,-0.3217868914554225,-0.9999600415045572,-3.5456952243342688,0.0003915788132953235,1.0,False
momentum_6m|p0.5|n20|a100000000|c1.5,momentum_6m,0.5000000000000001,20,100000000.0,1.5,310,-0.32293481629487875,-0.999961699144823,-3.565455457216046,0.0003632248504890079,1.0,False
momentum_6m|p0.5|n20|a100000000|c2.0,momentum_6m,0.5000000000000001,20,100000000.0,2.0,310,-0.3240809898358481,-0.9999632882830182,-3.5852153564184643,0.0003368001666421705,1.0,False
momentum_6m|p0.5|n20|a1000000000|c0.5,momentum_6m,0.5000000000000001,20,1000000000.0,0.5,310,-0.3236942565001696,-0.9999631339980684,-3.734937104284212,0.00018776210735094168,0.9806385236059907,False
momentum_6m|p0.5|n20|a1000000000|c1.0,momentum_6m,0.5000000000000001,20,1000000000.0,1.0,310,-0.32697087339819786,-0.9999673390254165,-3.7929372849324405,0.0001488757661243234,0.9806385236059907,False
momentum_6m|p0.5|n20|a1000000000|c1.5,momentum_6m,0.5000000000000001,20,1000000000.0,1.5,310,-0.3302330855816227,-0.9999710660172187,-3.850931446815272,0.00011766943618951586,0.9806385236059907,False
momentum_6m|p0.5|n20|a1000000000|c2.0,momentum_6m,0.5000000000000001,20,1000000000.0,2.0,310,-0.33348095003750466,-0.999974369135509,-3.9089194060161803,9.270988404797009e-05,0.9806385236059907,False
momentum_6m|p0.5|n20|a10000000000|c0.5,momentum_6m,0.5000000000000001,20,10000000000.0,0.5,310,-0.27633306322391915,-0.9998078066030033,-4.29374537770208,1.756839472921712e-05,0.7198783161370745,False
momentum_6m|p0.5|n20|a10000000000|c1.0,momentum_6m,0.5000000000000001,20,10000000000.0,1.0,310,-0.2807791994398403,-0.9998350663129161,-4.389373216734409,1.1367782951410277e-05,0.7198783161370745,False
momentum_6m|p0.5|n20|a10000000000|c1.5,momentum_6m,0.5000000000000001,20,10000000000.0,1.5,310,-0.28520038219948207,-0.999858583120689,-4.484999142228004,7.291422794653002e-06,0.7198783161370745,False
momentum_6m|p0.5|n20|a10000000000|c2.0,momentum_6m,0.5000000000000001,20,10000000000.0,2.0,310,-0.2895967383693172,-0.9998787568489409,-4.580622854642391,4.635931915020208e-06,0.7198783161370745,False
momentum_6m|p0.5|n30|a100000000|c0.5,momentum_6m,0.5000000000000001,30,100000000.0,0.5,310,-0.25067834152136514,-0.9995540165103648,-2.9225346723867185,0.003471949625460047,0.9999999999999998,False
momentum_6m|p0.5|n30|a100000000|c1.0,momentum_6m,0.5000000000000001,30,100000000.0,1.0,310,-0.25173841438774514,-0.9995695358330141,-2.941270782497979,0.003268686584294578,0.9999999999999998,False
momentum_6m|p0.5|n30|a100000000|c1.5,momentum_6m,0.5000000000000001,30,100000000.0,1.5,310,-0.2527971323877589,-0.9995845171541424,-2.960006867985265,0.0030763218418567995,0.9999999999999998,False
momentum_6m|p0.5|n30|a100000000|c2.0,momentum_6m,0.5000000000000001,30,100000000.0,2.0,310,-0.2538544970731663,-0.9995989790537589,-2.978742919491969,0.002894335036391693,0.9999999999999998,False
momentum_6m|p0.5|n30|a1000000000|c0.5,momentum_6m,0.5000000000000001,30,1000000000.0,0.5,310,-0.25359162781753386,-0.9995957046300316,-3.0428716721154205,0.002343322399904091,0.9923674938592013,False
momentum_6m|p0.5|n30|a1000000000|c1.0,momentum_6m,0.5000000000000001,30,1000000000.0,1.0,310,-0.25678910382559295,-0.9996368212008376,-3.100357689792353,0.0019328707060344286,0.9923674938592013,False
momentum_6m|p0.5|n30|a1000000000|c1.5,momentum_6m,0.5000000000000001,30,1000000000.0,1.5,310,-0.2599741631061938,-0.9996737705068586,-3.1578400346027142,0.001589427494315121,0.9923674938592013,False
momentum_6m|p0.5|n30|a1000000000|c2.0,momentum_6m,0.5000000000000001,30,1000000000.0,2.0,310,-0.26314684900361296,-0.9997069734648029,-3.2153185014963546,0.0013029986290025164,0.9923674938592013,False
