date,ticker
2005-02-28,025460
2005-02-28,016670
2005-02-28,004920
2005-02-28,054180
2005-02-28,025270
2005-02-28,051170
2005-02-28,053440
2005-03-31,038100
2005-03-31,036020
2005-03-31,006150
2005-03-31,054370
2005-03-31,036600
2005-03-31,053250
2005-03-31,037220
2005-03-31,056500
2005-03-31,036920
2005-03-31,047820
2005-03-31,036280
2005-03-31,035830
2005-03-31,008030
2005-03-31,038810
2005-03-31,015670
2005-03-31,009810
2005-03-31,057110
2005-03-31,065420
2005-03-31,054150
2005-03-31,048640
2005-03-31,048130
2005-03-31,065910
2005-03-31,037110
2005-03-31,038320
2005-03-31,033220
2005-03-31,036260
2005-03-31,071530
2005-03-31,006920
2005-03-31,053040
2005-03-31,036760
2005-03-31,053110
2005-03-31,038830
2005-03-31,058550
2005-03-31,054180
2005-03-31,054010
2005-03-31,032860
2005-03-31,004920
2005-03-31,015050
2005-03-31,051170
2005-03-31,032590
2005-03-31,007390
2005-03-31,053320
2005-03-31,038980
2005-03-31,035400
2005-03-31,037380
2005-03-31,025620
2005-03-31,060280
2005-03-31,054120
2005-03-31,071930
2005-03-31,054790
2005-04-29,038960
2005-04-29,035830
2005-04-29,047820
2005-04-29,038830
2005-04-29,046810
2005-04-29,048640
2005-04-29,010670
2005-04-29,053050
2005-04-29,054150
2005-04-29,025620
2005-04-29,053040
2005-04-29,032860
2005-04-29,033220
2005-04-29,015540
2005-04-29,046240
2005-04-29,015050
2005-04-29,006920
2005-04-29,036260
2005-04-29,045390
2005-04-29,009810
2005-04-29,050320
2005-04-29,025270
2005-04-29,060280
2005-04-29,038320
2005-04-29,065910
2005-04-29,051170
2005-04-29,054010
2005-04-29,037380
2005-04-29,071530
2005-04-29,032980
2005-04-29,053110
2005-04-29,008290
2005-04-29,032590
2005-04-29,056710
2005-04-29,033330
2005-04-29,041140
2005-04-29,026220
2005-04-29,071930
2005-04-29,058450
2005-04-29,037110
2005-04-29,044770
2005-04-29,049690
2005-04-29,004920
2005-04-29,030270
2005-04-29,016670
2005-04-29,051380
2005-04-29,053870
2005-04-29,021570
2005-04-29,011420
2005-04-29,031920
2005-05-31,037550
2005-05-31,015670
2005-05-31,047820
2005-05-31,010670
2005-05-31,048640
2005-05-31,053050
2005-05-31,015050
2005-05-31,053040
2005-05-31,046240
2005-05-31,050320
2005-05-31,036260
2005-05-31,054150
2005-05-31,025620
2005-05-31,041140
2005-05-31,032860
2005-05-31,065420
2005-05-31,035400
2005-05-31,045390
2005-05-31,048130
2005-05-31,006920
2005-05-31,026220
2005-05-31,037380
2005-05-31,011420
2005-05-31,065910
2005-05-31,031920
2005-05-31,053870
2005-05-31,054780
2005-05-31,054410
2005-05-31,053170
2005-05-31,044770
2005-05-31,038870
2005-05-31,030270
2005-05-31,021570
2005-05-31,024740
2005-05-31,001770
2005-05-31,051380
2005-05-31,001840
2005-05-31,058550
2005-05-31,039850
2005-05-31,045400
2005-05-31,054010
2005-05-31,030350
2005-05-31,051170
2005-05-31,048270
2005-05-31,032030
2005-05-31,047770
2005-05-31,004530
2005-05-31,047370
2005-05-31,053980
2005-05-31,071530
2005-06-30,037550
2005-06-30,047820
2005-06-30,045390
2005-06-30,037110
2005-06-30,053050
2005-06-30,035400
2005-06-30,015050
2005-06-30,032590
2005-06-30,048130
2005-06-30,048640
2005-06-30,037380
2005-06-30,046240
2005-06-30,065910
2005-06-30,044770
2005-06-30,054150
2005-06-30,031920
2005-06-30,019660
2005-06-30,053170
2005-06-30,010670
2005-06-30,042870
2005-06-30,011420
2005-06-30,032030
2005-06-30,017010
2005-06-30,030270
2005-06-30,038870
2005-06-30,021570
2005-06-30,051380
2005-06-30,053320
2005-06-30,036260
2005-06-30,071530
2005-06-30,051170
2005-06-30,066480
2005-06-30,047370
2005-06-30,036660
2005-06-30,053440
2005-06-30,038320
2005-06-30,016670
2005-06-30,015670
2005-06-30,054120
2005-06-30,043340
2005-06-30,053060
2005-06-30,047770
2005-06-30,058450
2005-06-30,035200
2005-06-30,060300
2005-06-30,045760
2005-06-30,049720
2005-06-30,032860
2005-06-30,069110
2005-06-30,042820
2005-07-29,037550
2005-07-29,047820
2005-07-29,037110
2005-07-29,048130
2005-07-29,032590
2005-07-29,053050
2005-07-29,010670
2005-07-29,048640
2005-07-29,015050
2005-07-29,044770
2005-07-29,037380
2005-07-29,035400
2005-07-29,045760
2005-07-29,031920
2005-07-29,019570
2005-07-29,036260
2005-07-29,054150
2005-07-29,050320
2005-07-29,019660
2005-07-29,004920
2005-07-29,065420
2005-07-29,053170
2005-07-29,013720
2005-07-29,047770
2005-07-29,017010
2005-07-29,015670
2005-07-29,053440
2005-07-29,026220
2005-07-29,036660
2005-07-29,021570
2005-07-29,011420
2005-07-29,035200
2005-07-29,065910
2005-07-29,016670
2005-07-29,030350
2005-07-29,006920
2005-07-29,066480
2005-07-29,051380
2005-07-29,053060
2005-07-29,032570
2005-07-29,024740
2005-07-29,049720
2005-07-29,032860
2005-07-29,060300
2005-07-29,039850
2005-07-29,054790
2005-07-29,001840
2005-07-29,053950
2005-07-29,054120
2005-07-29,049480
2005-08-31,046240
2005-08-31,054150
2005-08-31,045760
2005-08-31,048640
2005-08-31,053050
2005-08-31,050320
2005-08-31,065420
2005-08-31,025620
2005-08-31,037380
2005-08-31,006920
2005-08-31,031920
2005-08-31,015050
2005-08-31,019660
2005-08-31,053320
2005-08-31,030350
2005-08-31,010670
2005-08-31,021570
2005-08-31,036660
2005-08-31,036260
2005-08-31,013720
2005-08-31,004920
2005-08-31,048130
2005-08-31,028090
2005-08-31,011420
2005-08-31,066480
2005-08-31,037110
2005-08-31,058450
2005-08-31,015670
2005-08-31,017010
2005-08-31,053060
2005-08-31,045260
2005-08-31,038320
2005-08-31,016670
2005-08-31,007390
2005-08-31,042820
2005-08-31,053440
2005-08-31,069110
2005-08-31,054410
2005-08-31,019590
2005-08-31,008290
2005-08-31,044770
2005-08-31,060280
2005-08-31,001840
2005-08-31,049480
2005-08-31,065910
2005-08-31,053040
2005-08-31,013650
2005-08-31,001140
2005-08-31,048770
2005-08-31,054120
2005-09-30,044770
2005-09-30,015670
2005-09-30,037110
2005-09-30,053050
2005-09-30,053320
2005-09-30,048640
2005-09-30,054150
2005-09-30,025620
2005-09-30,036260
2005-09-30,010670
2005-09-30,036660
2005-09-30,050050
2005-09-30,019660
2005-09-30,006920
2005-09-30,017010
2005-09-30,037380
2005-09-30,066480
2005-09-30,013720
2005-09-30,065420
2005-09-30,016670
2005-09-30,048130
2005-09-30,028090
2005-09-30,054410
2005-09-30,018890
2005-09-30,053040
2005-09-30,053950
2005-09-30,069110
2005-09-30,021060
2005-09-30,042820
2005-09-30,060280
2005-09-30,053440
2005-09-30,060670
2005-09-30,054780
2005-09-30,019120
2005-09-30,040420
2005-09-30,012410
2005-09-30,053060
2005-09-30,008290
2005-09-30,038320
2005-09-30,001600
2005-09-30,052810
2005-09-30,032860
2005-09-30,060300
2005-09-30,049480
2005-09-30,024740
2005-09-30,004530
2005-09-30,015050
2005-09-30,065940
2005-09-30,051380
2005-09-30,007480
2005-10-31,037110
2005-10-31,066480
2005-10-31,030350
2005-10-31,013000
2005-10-31,048640
2005-10-31,010670
2005-10-31,031920
2005-10-31,053050
2005-10-31,025620
2005-10-31,015670
2005-10-31,036660
2005-10-31,036260
2005-10-31,006920
2005-10-31,053040
2005-10-31,053320
2005-10-31,017010
2005-10-31,018890
2005-10-31,060670
2005-10-31,025270
2005-10-31,048130
2005-10-31,016670
2005-10-31,037380
2005-10-31,032860
2005-10-31,019660
2005-10-31,069110
2005-10-31,054120
2005-10-31,053950
2005-10-31,043340
2005-10-31,011420
2005-10-31,050050
2005-10-31,049480
2005-10-31,058450
2005-10-31,053440
2005-10-31,012410
2005-10-31,051380
2005-10-31,003990
2005-10-31,041590
2005-10-31,036760
2005-10-31,038500
2005-10-31,056200
2005-10-31,047370
2005-10-31,052020
2005-10-31,004920
2005-10-31,065940
2005-10-31,043580
2005-10-31,065340
2005-10-31,070590
2005-10-31,019120
2005-10-31,011390
2005-10-31,007480
2005-11-30,054150
2005-11-30,030350
2005-11-30,066480
2005-11-30,037110
2005-11-30,054780
2005-11-30,053040
2005-11-30,031920
2005-11-30,019660
2005-11-30,018890
2005-11-30,011420
2005-11-30,053050
2005-11-30,032860
2005-11-30,006920
2005-11-30,010670
2005-11-30,025620
2005-11-30,013720
2005-11-30,036660
2005-11-30,037380
2005-11-30,050320
2005-11-30,016970
2005-11-30,065420
2005-11-30,012410
2005-11-30,048130
2005-11-30,053440
2005-11-30,017010
2005-11-30,048640
2005-11-30,043340
2005-11-30,051380
2005-11-30,060670
2005-11-30,053950
2005-11-30,036260
2005-11-30,008290
2005-11-30,025920
2005-11-30,007480
2005-11-30,056060
2005-11-30,001770
2005-11-30,038420
2005-11-30,051170
2005-11-30,052300
2005-11-30,019120
2005-11-30,014420
2005-11-30,030270
2005-11-30,007390
2005-11-30,041590
2005-11-30,042820
2005-11-30,026910
2005-11-30,049720
2005-11-30,000300
2005-11-30,049480
2005-11-30,060310
2005-12-29,053320
2005-12-29,054780
2005-12-29,031920
2005-12-29,010670
2005-12-29,006920
2005-12-29,011420
2005-12-29,065420
2005-12-29,019660
2005-12-29,036660
2005-12-29,016970
2005-12-29,008290
2005-12-29,018890
2005-12-29,041140
2005-12-29,025620
2005-12-29,069110
2005-12-29,053050
2005-12-29,013720
2005-12-29,056060
2005-12-29,017010
2005-12-29,038420
2005-12-29,007480
2005-12-29,012410
2005-12-29,050320
2005-12-29,053950
2005-12-29,051380
2005-12-29,030270
2005-12-29,053060
2005-12-29,053440
2005-12-29,052300
2005-12-29,019120
2005-12-29,052020
2005-12-29,007390
2005-12-29,058550
2005-12-29,050050
2005-12-29,052810
2005-12-29,025920
2005-12-29,049720
2005-12-29,011390
2005-12-29,001770
2005-12-29,053160
2005-12-29,032860
2005-12-29,004820
2005-12-29,065940
2005-12-29,054410
2005-12-29,025320
2005-12-29,041590
2005-12-29,043340
2005-12-29,026910
2005-12-29,028090
2005-12-29,025270
2006-01-31,054780
2006-01-31,065420
2006-01-31,025620
2006-01-31,006920
2006-01-31,019660
2006-01-31,020400
2006-01-31,008830
2006-01-31,069110
2006-01-31,010670
2006-01-31,011420
2006-01-31,050320
2006-01-31,050050
2006-01-31,013720
2006-01-31,053060
2006-01-31,016670
2006-01-31,051380
2006-01-31,058550
2006-01-31,019120
2006-01-31,026910
2006-01-31,053950
2006-01-31,007480
2006-01-31,053440
2006-01-31,056060
2006-01-31,008290
2006-01-31,052300
2006-01-31,018890
2006-01-31,066590
2006-01-31,011390
2006-01-31,036920
2006-01-31,049720
2006-01-31,054410
2006-01-31,025920
2006-01-31,041140
2006-01-31,052810
2006-01-31,016970
2006-01-31,032860
2006-01-31,053980
2006-01-31,048770
2006-01-31,000760
2006-01-31,041590
2006-01-31,006050
2006-01-31,004820
2006-01-31,001770
2006-01-31,001140
2006-01-31,010600
2006-01-31,015390
2006-01-31,060560
2006-01-31,045060
2006-01-31,009690
2006-01-31,054250
2006-02-28,031920
2006-02-28,008830
2006-02-28,038420
2006-02-28,010670
2006-02-28,019660
2006-02-28,006920
2006-02-28,011420
2006-02-28,069110
2006-02-28,020400
2006-02-28,019120
2006-02-28,053440
2006-02-28,016970
2006-02-28,050320
2006-02-28,011390
2006-02-28,050050
2006-02-28,065420
2006-02-28,053050
2006-02-28,007490
2006-02-28,049480
2006-02-28,054410
2006-02-28,000760
2006-02-28,001770
2006-02-28,054250
2006-02-28,001140
2006-02-28,016670
2006-02-28,032860
2006-02-28,001420
2006-02-28,053950
2006-02-28,066590
2006-02-28,028090
2006-02-28,049720
2006-02-28,015390
2006-02-28,037110
2006-02-28,053060
2006-02-28,006050
2006-02-28,068060
2006-02-28,025920
2006-02-28,065940
2006-02-28,045060
2006-02-28,004820
2006-02-28,048770
2006-02-28,012410
2006-02-28,030270
2006-02-28,051380
2006-02-28,060560
2006-02-28,036920
2006-02-28,041590
2006-02-28,043340
2006-02-28,052810
2006-02-28,025340
2006-03-31,056060
2006-03-31,031920
2006-03-31,003990
2006-03-31,053440
2006-03-31,001140
2006-03-31,053050
2006-03-31,025340
2006-03-31,011390
2006-03-31,025920
2006-03-31,019120
2006-03-31,069110
2006-03-31,038010
2006-03-31,019660
2006-03-31,000760
2006-03-31,013720
2006-03-31,054410
2006-03-31,011230
2006-03-31,066590
2006-03-31,008290
2006-03-31,001770
2006-03-31,030270
2006-03-31,017010
2006-03-31,049720
2006-03-31,065940
2006-03-31,007490
2006-03-31,050320
2006-03-31,035900
2006-03-31,032860
2006-03-31,068060
2006-03-31,075970
2006-03-31,025270
2006-03-31,049480
2006-03-31,048770
2006-03-31,006050
2006-03-31,065420
2006-03-31,019590
2006-03-31,068150
2006-03-31,053950
2006-03-31,024940
2006-03-31,052810
2006-03-31,058450
2006-03-31,004820
2006-03-31,053040
2006-03-31,063510
2006-03-31,041590
2006-03-31,060560
2006-03-31,046940
2006-03-31,001550
2006-03-31,015390
2006-03-31,043340
2006-04-28,031920
2006-04-28,046350
2006-04-28,053040
2006-04-28,001140
2006-04-28,075970
2006-04-28,019660
2006-04-28,053050
2006-04-28,069110
2006-04-28,013720
2006-04-28,054410
2006-04-28,030270
2006-04-28,017010
2006-04-28,060900
2006-04-28,050320
2006-04-28,011390
2006-04-28,026910
2006-04-28,052810
2006-04-28,052020
2006-04-28,019120
2006-04-28,052300
2006-04-28,011230
2006-04-28,016670
2006-04-28,006920
2006-04-28,001770
2006-04-28,088810
2006-04-28,048770
2006-04-28,043340
2006-04-28,053060
2006-04-28,024940
2006-04-28,068060
2006-04-28,065940
2006-04-28,015390
2006-04-28,009010
2006-04-28,058450
2006-04-28,011420
2006-04-28,007490
2006-04-28,037110
2006-04-28,060560
2006-04-28,049720
2006-04-28,051380
2006-04-28,068150
2006-04-28,013780
2006-04-28,008290
2006-04-28,009730
2006-04-28,001550
2006-04-28,017650
2006-04-28,018680
2006-04-28,020120
2006-04-28,007120
2006-04-28,063510
2006-05-30,046350
2006-05-30,025340
2006-05-30,031920
2006-05-30,020400
2006-05-30,069110
2006-05-30,019660
2006-05-30,016670
2006-05-30,050320
2006-05-30,011390
2006-05-30,054410
2006-05-30,053040
2006-05-30,007530
2006-05-30,048130
2006-05-30,008830
2006-05-30,001140
2006-05-30,001770
2006-05-30,038460
2006-05-30,035200
2006-05-30,053050
2006-05-30,025920
2006-05-30,019120
2006-05-30,066590
2006-05-30,026910
2006-05-30,052810
2006-05-30,052020
2006-05-30,006920
2006-05-30,068060
2006-05-30,051380
2006-05-30,041590
2006-05-30,068150
2006-05-30,016920
2006-05-30,060900
2006-05-30,017010
2006-05-30,008290
2006-05-30,032860
2006-05-30,013720
2006-05-30,046940
2006-05-30,034010
2006-05-30,053470
2006-05-30,043340
2006-05-30,049720
2006-05-30,011230
2006-05-30,058450
2006-05-30,053440
2006-05-30,053060
2006-05-30,009730
2006-05-30,051170
2006-05-30,068770
2006-05-30,009010
2006-05-30,013780
2006-06-30,025340
2006-06-30,038460
2006-06-30,046390
2006-06-30,048130
2006-06-30,053050
2006-06-30,054410
2006-06-30,069110
2006-06-30,025920
2006-06-30,011390
2006-06-30,007050
2006-06-30,001770
2006-06-30,052810
2006-06-30,050320
2006-06-30,053040
2006-06-30,001140
2006-06-30,016670
2006-06-30,008830
2006-06-30,052300
2006-06-30,011230
2006-06-30,034010
2006-06-30,041590
2006-06-30,026910
2006-06-30,068150
2006-06-30,006920
2006-06-30,015050
2006-06-30,068060
2006-06-30,043340
2006-06-30,035200
2006-06-30,019120
2006-06-30,049720
2006-06-30,051380
2006-06-30,009730
2006-06-30,019660
2006-06-30,015390
2006-06-30,032860
2006-06-30,017010
2006-06-30,051170
2006-06-30,068770
2006-06-30,053950
2006-06-30,060560
2006-06-30,030270
2006-06-30,046940
2006-06-30,006050
2006-06-30,013720
2006-06-30,066590
2006-06-30,035400
2006-06-30,045060
2006-06-30,032280
2006-06-30,053470
2006-06-30,051360
2006-07-31,069110
2006-07-31,008830
2006-07-31,053050
2006-07-31,053040
2006-07-31,054410
2006-07-31,053470
2006-07-31,011390
2006-07-31,052810
2006-07-31,050320
2006-07-31,068150
2006-07-31,001140
2006-07-31,006920
2006-07-31,011230
2006-07-31,041590
2006-07-31,019120
2006-07-31,049720
2006-07-31,035200
2006-07-31,053440
2006-07-31,016670
2006-07-31,032860
2006-07-31,048770
2006-07-31,068060
2006-07-31,035400
2006-07-31,001770
2006-07-31,048130
2006-07-31,015050
2006-07-31,060900
2006-07-31,009730
2006-07-31,030270
2006-07-31,060560
2006-07-31,085370
2006-07-31,019660
2006-07-31,015390
2006-07-31,046940
2006-07-31,053950
2006-07-31,047710
2006-07-31,060660
2006-07-31,045060
2006-07-31,043340
2006-07-31,039850
2006-07-31,052020
2006-07-31,018680
2006-07-31,024940
2006-07-31,042820
2006-07-31,001550
2006-07-31,017650
2006-07-31,042370
2006-07-31,051170
2006-07-31,013780
2006-07-31,047600
2006-08-31,031920
2006-08-31,053050
2006-08-31,011230
2006-08-31,052810
2006-08-31,069110
2006-08-31,011390
2006-08-31,006920
2006-08-31,044770
2006-08-31,068150
2006-08-31,049720
2006-08-31,019660
2006-08-31,053440
2006-08-31,009730
2006-08-31,060900
2006-08-31,019120
2006-08-31,035400
2006-08-31,001770
2006-08-31,064720
2006-08-31,068060
2006-08-31,008830
2006-08-31,032860
2006-08-31,048770
2006-08-31,041140
2006-08-31,041590
2006-08-31,015390
2006-08-31,058550
2006-08-31,035200
2006-08-31,016670
2006-08-31,015050
2006-08-31,017650
2006-08-31,052020
2006-08-31,014130
2006-08-31,036610
2006-08-31,021060
2006-08-31,024940
2006-08-31,042370
2006-08-31,051170
2006-08-31,048130
2006-08-31,001550
2006-08-31,065620
2006-08-31,051380
2006-08-31,045880
2006-08-31,039670
2006-08-31,036920
2006-08-31,004820
2006-08-31,032280
2006-08-31,060560
2006-08-31,025340
2006-08-31,047710
2006-08-31,030350
2006-09-29,053470
2006-09-29,031920
2006-09-29,069110
2006-09-29,011230
2006-09-29,019660
2006-09-29,053050
2006-09-29,020400
2006-09-29,011390
2006-09-29,052810
2006-09-29,050320
2006-09-29,049720
2006-09-29,060900
2006-09-29,007530
2006-09-29,019120
2006-09-29,041590
2006-09-29,068150
2006-09-29,009730
2006-09-29,006920
2006-09-29,053440
2006-09-29,016670
2006-09-29,048770
2006-09-29,058550
2006-09-29,041140
2006-09-29,015050
2006-09-29,035200
2006-09-29,021060
2006-09-29,036920
2006-09-29,035400
2006-09-29,032860
2006-09-29,066590
2006-09-29,051380
2006-09-29,001770
2006-09-29,047710
2006-09-29,051170
2006-09-29,065620
2006-09-29,068770
2006-09-29,006050
2006-09-29,001550
2006-09-29,045060
2006-09-29,043340
2006-09-29,039670
2006-09-29,052020
2006-09-29,051360
2006-09-29,032280
2006-09-29,039610
2006-09-29,020120
2006-09-29,013780
2006-09-29,012410
2006-09-29,001820
2006-09-29,060560
2006-10-31,031920
2006-10-31,019660
2006-10-31,011230
2006-10-31,006920
2006-10-31,053050
2006-10-31,058550
2006-10-31,009730
2006-10-31,049720
2006-10-31,053440
2006-10-31,041590
2006-10-31,050320
2006-10-31,069110
2006-10-31,052810
2006-10-31,030350
2006-10-31,035200
2006-10-31,060900
2006-10-31,048770
2006-10-31,020400
2006-10-31,016670
2006-10-31,015050
2006-10-31,021060
2006-10-31,041140
2006-10-31,014200
2006-10-31,036920
2006-10-31,001550
2006-10-31,047710
2006-10-31,033280
2006-10-31,030270
2006-10-31,019120
2006-10-31,065620
2006-10-31,039670
2006-10-31,015540
2006-10-31,068770
2006-10-31,068150
2006-10-31,060310
2006-10-31,042820
2006-10-31,013780
2006-10-31,045880
2006-10-31,058450
2006-10-31,032860
2006-10-31,036610
2006-10-31,066590
2006-10-31,011390
2006-10-31,085370
2006-10-31,043340
2006-10-31,035400
2006-10-31,052020
2006-10-31,001770
2006-10-31,020120
2006-10-31,036760
2006-11-30,041140
2006-11-30,044770
2006-11-30,069110
2006-11-30,019660
2006-11-30,030350
2006-11-30,031920
2006-11-30,011230
2006-11-30,015540
2006-11-30,058550
2006-11-30,041590
2006-11-30,001140
2006-11-30,006920
2006-11-30,045880
2006-11-30,049720
2006-11-30,016670
2006-11-30,036920
2006-11-30,058450
2006-11-30,053440
2006-11-30,019120
2006-11-30,009730
2006-11-30,021060
2006-11-30,042820
2006-11-30,053050
2006-11-30,048460
2006-11-30,066200
2006-11-30,035200
2006-11-30,001550
2006-11-30,060310
2006-11-30,068150
2006-11-30,000760
2006-11-30,068770
2006-11-30,013780
2006-11-30,033190
2006-11-30,039670
2006-11-30,065620
2006-11-30,079940
2006-11-30,052810
2006-11-30,045310
2006-11-30,007390
2006-11-30,047710
2006-11-30,015050
2006-11-30,048130
2006-11-30,058220
2006-11-30,045300
2006-11-30,032570
2006-11-30,035400
2006-11-30,065940
2006-11-30,025270
2006-11-30,032280
2006-11-30,048770
2006-12-28,015540
2006-12-28,044770
2006-12-28,042870
2006-12-28,019660
2006-12-28,045880
2006-12-28,041140
2006-12-28,031920
2006-12-28,069110
2006-12-28,066200
2006-12-28,037060
2006-12-28,058550
2006-12-28,060310
2006-12-28,020120
2006-12-28,041590
2006-12-28,001550
2006-12-28,049720
2006-12-28,058450
2006-12-28,064720
2006-12-28,045310
2006-12-28,053050
2006-12-28,033280
2006-12-28,053440
2006-12-28,007530
2006-12-28,035830
2006-12-28,006920
2006-12-28,036610
2006-12-28,009730
2006-12-28,001140
2006-12-28,036920
2006-12-28,052810
2006-12-28,048770
2006-12-28,035200
2006-12-28,082800
2006-12-28,014420
2006-12-28,015390
2006-12-28,011230
2006-12-28,021060
2006-12-28,068770
2006-12-28,068060
2006-12-28,050320
2006-12-28,015050
2006-12-28,039670
2006-12-28,000760
2006-12-28,013780
2006-12-28,036090
2006-12-28,054020
2006-12-28,068150
2006-12-28,020400
2006-12-28,007390
2006-12-28,019120
2007-01-31,015540
2007-01-31,037060
2007-01-31,066200
2007-01-31,020120
2007-01-31,031920
2007-01-31,054250
2007-01-31,060310
2007-01-31,019660
2007-01-31,006920
2007-01-31,014420
2007-01-31,001550
2007-01-31,018410
2007-01-31,049720
2007-01-31,011230
2007-01-31,045880
2007-01-31,001140
2007-01-31,015390
2007-01-31,053440
2007-01-31,054020
2007-01-31,052810
2007-01-31,007530
2007-01-31,033280
2007-01-31,053050
2007-01-31,069110
2007-01-31,015050
2007-01-31,068770
2007-01-31,053040
2007-01-31,036920
2007-01-31,047940
2007-01-31,041590
2007-01-31,050320
2007-01-31,036090
2007-01-31,045310
2007-01-31,035830
2007-01-31,013780
2007-01-31,048770
2007-01-31,007390
2007-01-31,032030
2007-01-31,016670
2007-01-31,021060
2007-01-31,009730
2007-01-31,060560
2007-01-31,039850
2007-01-31,001770
2007-01-31,052300
2007-01-31,001840
2007-01-31,006490
2007-01-31,033190
2007-01-31,032800
2007-01-31,065940
2007-02-28,033720
2007-02-28,066200
2007-02-28,058550
2007-02-28,019660
2007-02-28,045880
2007-02-28,014420
2007-02-28,054020
2007-02-28,011230
2007-02-28,052810
2007-02-28,006920
2007-02-28,001140
2007-02-28,020120
2007-02-28,049720
2007-02-28,001550
2007-02-28,053440
2007-02-28,006490
2007-02-28,032800
2007-02-28,048770
2007-02-28,036920
2007-02-28,015050
2007-02-28,069110
2007-02-28,007530
2007-02-28,033280
2007-02-28,016670
2007-02-28,060410
2007-02-28,013780
2007-02-28,007390
2007-02-28,053050
2007-02-28,068770
2007-02-28,053170
2007-02-28,036610
2007-02-28,030270
2007-02-28,035270
2007-02-28,031920
2007-02-28,033190
2007-02-28,039850
2007-02-28,036280
2007-02-28,021060
2007-02-28,060310
2007-02-28,036270
2007-02-28,060560
2007-02-28,012620
2007-02-28,041140
2007-02-28,024940
2007-02-28,035500
2007-02-28,025870
2007-02-28,042820
2007-02-28,051530
2007-02-28,065940
2007-02-28,045300
2007-03-30,037060
2007-03-30,045880
2007-03-30,054020
2007-03-30,011230
2007-03-30,001140
2007-03-30,047940
2007-03-30,001550
2007-03-30,053040
2007-03-30,053440
2007-03-30,020400
2007-03-30,021060
2007-03-30,049720
2007-03-30,036280
2007-03-30,052810
2007-03-30,028090
2007-03-30,068770
2007-03-30,066590
2007-03-30,007390
2007-03-30,013780
2007-03-30,048770
2007-03-30,069110
2007-03-30,053050
2007-03-30,030270
2007-03-30,006490
2007-03-30,035900
2007-03-30,019660
2007-03-30,053470
2007-03-30,067770
2007-03-30,025870
2007-03-30,064720
2007-03-30,045300
2007-03-30,058450
2007-03-30,066900
2007-03-30,032800
2007-03-30,033430
2007-03-30,012170
2007-03-30,023440
2007-03-30,033280
2007-03-30,093520
2007-03-30,001840
2007-03-30,035200
2007-03-30,078590
2007-03-30,037630
2007-03-30,053980
2007-03-30,036920
2007-03-30,065940
2007-03-30,033190
2007-03-30,060410
2007-03-30,007530
2007-03-30,012620
2007-04-30,054020
2007-04-30,011230
2007-04-30,019660
2007-04-30,021060
2007-04-30,001140
2007-04-30,053440
2007-04-30,047940
2007-04-30,052810
2007-04-30,020120
2007-04-30,049720
2007-04-30,069110
2007-04-30,007390
2007-04-30,006920
2007-04-30,068770
2007-04-30,007480
2007-04-30,048770
2007-04-30,053470
2007-04-30,033280
2007-04-30,013780
2007-04-30,064720
2007-04-30,035200
2007-04-30,019120
2007-04-30,031920
2007-04-30,079340
2007-04-30,030270
2007-04-30,052290
2007-04-30,042820
2007-04-30,007530
2007-04-30,004230
2007-04-30,094860
2007-04-30,053040
2007-04-30,053050
2007-04-30,078590
2007-04-30,001840
2007-04-30,008830
2007-04-30,068150
2007-04-30,045060
2007-04-30,060310
2007-04-30,025870
2007-04-30,053060
2007-04-30,065940
2007-04-30,035830
2007-04-30,023910
2007-04-30,058450
2007-04-30,036280
2007-04-30,032800
2007-04-30,023440
2007-04-30,068060
2007-04-30,016670
2007-04-30,058220
2007-05-31,054020
2007-05-31,011230
2007-05-31,021060
2007-05-31,001140
2007-05-31,019660
2007-05-31,049720
2007-05-31,069110
2007-05-31,014420
2007-05-31,006920
2007-05-31,052810
2007-05-31,020120
2007-05-31,001550
2007-05-31,006490
2007-05-31,035900
2007-05-31,053470
2007-05-31,068150
2007-05-31,042820
2007-05-31,035200
2007-05-31,094860
2007-05-31,053040
2007-05-31,064720
2007-05-31,030270
2007-05-31,033280
2007-05-31,060310
2007-05-31,013780
2007-05-31,035500
2007-05-31,048770
2007-05-31,045060
2007-05-31,045300
2007-05-31,023910
2007-05-31,050320
2007-05-31,037630
2007-05-31,035830
2007-05-31,068770
2007-05-31,053050
2007-05-31,078940
2007-05-31,053060
2007-05-31,058220
2007-05-31,047940
2007-05-31,010420
2007-05-31,043630
2007-05-31,023440
2007-05-31,078590
2007-05-31,001840
2007-05-31,011300
2007-05-31,025870
2007-05-31,069540
2007-05-31,031920
2007-05-31,066590
2007-05-31,032800
2007-06-29,035500
2007-06-29,049720
2007-06-29,001140
2007-06-29,068150
2007-06-29,052810
2007-06-29,011230
2007-06-29,053440
2007-06-29,035830
2007-06-29,069110
2007-06-29,021060
2007-06-29,001550
2007-06-29,035900
2007-06-29,094860
2007-06-29,006920
2007-06-29,053050
2007-06-29,035200
2007-06-29,030270
2007-06-29,020120
2007-06-29,048770
2007-06-29,045060
2007-06-29,039850
2007-06-29,033280
2007-06-29,013780
2007-06-29,064720
2007-06-29,042820
2007-06-29,019660
2007-06-29,025870
2007-06-29,053060
2007-06-29,034010
2007-06-29,001840
2007-06-29,078590
2007-06-29,047370
2007-06-29,060560
2007-06-29,007390
2007-06-29,016670
2007-06-29,078700
2007-06-29,011300
2007-06-29,030350
2007-06-29,058450
2007-06-29,060310
2007-06-29,000420
2007-06-29,053040
