test,date,bucket,mean_return,n
turnover_proxy_vs_future_1m,2009-11-30 00:00:00,2,0.10088621206908042,338
turnover_proxy_vs_future_1m,2009-11-30 00:00:00,3,0.10919200866200413,337
turnover_proxy_vs_future_1m,2009-11-30 00:00:00,4,0.10633118823861533,338
turnover_proxy_vs_future_1m,2009-11-30 00:00:00,5,0.04642961068480169,338
turnover_proxy_vs_future_1m,2009-12-30 00:00:00,1,-0.03371749114561459,340
turnover_proxy_vs_future_1m,2009-12-30 00:00:00,2,-0.02202503382951473,339
turnover_proxy_vs_future_1m,2009-12-30 00:00:00,3,-0.024204440864242487,339
turnover_proxy_vs_future_1m,2009-12-30 00:00:00,4,-0.026389422697273988,339
turnover_proxy_vs_future_1m,2009-12-30 00:00:00,5,-0.02565020034162508,339
turnover_proxy_vs_future_1m,2010-01-29 00:00:00,1,0.021239151444447685,340
turnover_proxy_vs_future_1m,2010-01-29 00:00:00,2,0.02356706970225921,340
turnover_proxy_vs_future_1m,2010-01-29 00:00:00,3,0.013445627016815051,340
turnover_proxy_vs_future_1m,2010-01-29 00:00:00,4,0.02177000870018843,340
turnover_proxy_vs_future_1m,2010-01-29 00:00:00,5,0.056372213819475714,340
turnover_proxy_vs_future_1m,2010-02-26 00:00:00,1,0.11451349185817791,341
turnover_proxy_vs_future_1m,2010-02-26 00:00:00,2,0.08269324807665811,341
turnover_proxy_vs_future_1m,2010-02-26 00:00:00,3,0.052086694505448346,340
turnover_proxy_vs_future_1m,2010-02-26 00:00:00,4,0.011812057721099162,341
turnover_proxy_vs_future_1m,2010-02-26 00:00:00,5,-0.06003700395357798,341
turnover_proxy_vs_future_1m,2010-03-31 00:00:00,1,0.025650832484855283,337
turnover_proxy_vs_future_1m,2010-03-31 00:00:00,2,0.046598515788778036,337
turnover_proxy_vs_future_1m,2010-03-31 00:00:00,3,0.038560627556026975,337
turnover_proxy_vs_future_1m,2010-03-31 00:00:00,4,0.015604639275409284,337
turnover_proxy_vs_future_1m,2010-03-31 00:00:00,5,-0.04871009585047211,337
turnover_proxy_vs_future_1m,2010-04-30 00:00:00,1,-0.03862539485436879,334
turnover_proxy_vs_future_1m,2010-04-30 00:00:00,2,-0.0543992178528039,333
turnover_proxy_vs_future_1m,2010-04-30 00:00:00,3,-0.06367332428199321,333
turnover_proxy_vs_future_1m,2010-04-30 00:00:00,4,-0.08967047598580553,333
turnover_proxy_vs_future_1m,2010-04-30 00:00:00,5,-0.11184556511780697,333
turnover_proxy_vs_future_1m,2010-05-31 00:00:00,1,0.04142317503166248,335
turnover_proxy_vs_future_1m,2010-05-31 00:00:00,2,0.03507943039137366,334
turnover_proxy_vs_future_1m,2010-05-31 00:00:00,3,0.027365480191845187,334
turnover_proxy_vs_future_1m,2010-05-31 00:00:00,4,0.014865232733416224,334
turnover_proxy_vs_future_1m,2010-05-31 00:00:00,5,0.0052343122024652265,334
turnover_proxy_vs_future_1m,2010-06-30 00:00:00,1,0.03321724028972651,336
turnover_proxy_vs_future_1m,2010-06-30 00:00:00,2,0.02330907252490034,335
turnover_proxy_vs_future_1m,2010-06-30 00:00:00,3,0.0232792708149087,335
turnover_proxy_vs_future_1m,2010-06-30 00:00:00,4,0.008526508136019661,335
turnover_proxy_vs_future_1m,2010-06-30 00:00:00,5,0.01619026160639996,336
turnover_proxy_vs_future_1m,2010-07-30 00:00:00,1,-0.00326022779336526,337
turnover_proxy_vs_future_1m,2010-07-30 00:00:00,2,-0.010919862680767877,337
turnover_proxy_vs_future_1m,2010-07-30 00:00:00,3,-0.013427560780389711,337
turnover_proxy_vs_future_1m,2010-07-30 00:00:00,4,-0.020431987945861506,337
turnover_proxy_vs_future_1m,2010-07-30 00:00:00,5,-0.06646769326125412,337
turnover_proxy_vs_future_1m,2010-08-31 00:00:00,1,0.04324192994662829,338
turnover_proxy_vs_future_1m,2010-08-31 00:00:00,2,0.05466324413166885,337
turnover_proxy_vs_future_1m,2010-08-31 00:00:00,3,0.0794159378574775,338
turnover_proxy_vs_future_1m,2010-08-31 00:00:00,4,0.05716583090756925,337
turnover_proxy_vs_future_1m,2010-08-31 00:00:00,5,0.022174752173147887,338
turnover_proxy_vs_future_1m,2010-09-30 00:00:00,1,0.06395298594148986,340
turnover_proxy_vs_future_1m,2010-09-30 00:00:00,2,0.07172294923652524,339
turnover_proxy_vs_future_1m,2010-09-30 00:00:00,3,0.08865369818938032,339
turnover_proxy_vs_future_1m,2010-09-30 00:00:00,4,0.07525613676551283,339
turnover_proxy_vs_future_1m,2010-09-30 00:00:00,5,0.04503004857269199,340
turnover_proxy_vs_future_1m,2010-10-29 00:00:00,1,-0.0252085552144125,341
turnover_proxy_vs_future_1m,2010-10-29 00:00:00,2,-0.03595469461056034,340
turnover_proxy_vs_future_1m,2010-10-29 00:00:00,3,-0.04135316348649344,340
turnover_proxy_vs_future_1m,2010-10-29 00:00:00,4,-0.07207138783272204,340
turnover_proxy_vs_future_1m,2010-10-29 00:00:00,5,-0.07470679515452826,340
turnover_proxy_vs_future_1m,2010-11-30 00:00:00,1,0.05346278417544647,343
turnover_proxy_vs_future_1m,2010-11-30 00:00:00,2,0.03739161807195184,343
turnover_proxy_vs_future_1m,2010-11-30 00:00:00,3,0.05302112702712735,342
turnover_proxy_vs_future_1m,2010-11-30 00:00:00,4,0.024232283798862594,343
turnover_proxy_vs_future_1m,2010-11-30 00:00:00,5,-0.0036865978196556335,343
turnover_proxy_vs_future_1m,2010-12-30 00:00:00,1,-0.019350946831414514,346
turnover_proxy_vs_future_1m,2010-12-30 00:00:00,2,-0.012482795202219975,345
turnover_proxy_vs_future_1m,2010-12-30 00:00:00,3,0.025140378144798022,345
turnover_proxy_vs_future_1m,2010-12-30 00:00:00,4,0.04323351434040945,345
turnover_proxy_vs_future_1m,2010-12-30 00:00:00,5,0.01683723408018964,346
turnover_proxy_vs_future_1m,2011-01-31 00:00:00,1,-0.029333607491955637,347
turnover_proxy_vs_future_1m,2011-01-31 00:00:00,2,-0.03410240709417455,346
turnover_proxy_vs_future_1m,2011-01-31 00:00:00,3,-0.050405226179517,346
turnover_proxy_vs_future_1m,2011-01-31 00:00:00,4,-0.04565979063331332,346
turnover_proxy_vs_future_1m,2011-01-31 00:00:00,5,-0.06244941919203528,346
turnover_proxy_vs_future_1m,2011-02-28 00:00:00,1,0.03890958218873044,347
turnover_proxy_vs_future_1m,2011-02-28 00:00:00,2,0.062386426903480785,347
turnover_proxy_vs_future_1m,2011-02-28 00:00:00,3,0.07332898992351833,346
turnover_proxy_vs_future_1m,2011-02-28 00:00:00,4,0.03641189081799437,347
turnover_proxy_vs_future_1m,2011-02-28 00:00:00,5,0.032976391785146594,347
turnover_proxy_vs_future_1m,2011-03-31 00:00:00,1,0.02154212297866101,344
turnover_proxy_vs_future_1m,2011-03-31 00:00:00,2,0.01790986273147427,343
turnover_proxy_vs_future_1m,2011-03-31 00:00:00,3,0.016634709079645822,344
turnover_proxy_vs_future_1m,2011-03-31 00:00:00,4,-0.0032821016505583593,343
turnover_proxy_vs_future_1m,2011-03-31 00:00:00,5,-0.06844649141813534,344
turnover_proxy_vs_future_1m,2011-04-29 00:00:00,1,-0.01706364832993663,342
turnover_proxy_vs_future_1m,2011-04-29 00:00:00,2,-0.035558278835694304,342
turnover_proxy_vs_future_1m,2011-04-29 00:00:00,3,-0.0379256060958823,341
turnover_proxy_vs_future_1m,2011-04-29 00:00:00,4,-0.04823718817861178,342
turnover_proxy_vs_future_1m,2011-04-29 00:00:00,5,-0.0654779253488467,342
turnover_proxy_vs_future_1m,2011-05-31 00:00:00,1,0.0040371394031417755,342
turnover_proxy_vs_future_1m,2011-05-31 00:00:00,2,0.0029635426918423594,341
turnover_proxy_vs_future_1m,2011-05-31 00:00:00,3,0.007117758930430278,342
turnover_proxy_vs_future_1m,2011-05-31 00:00:00,4,-0.0038766480522026896,341
turnover_proxy_vs_future_1m,2011-05-31 00:00:00,5,-0.002930542109798658,342
turnover_proxy_vs_future_1m,2011-06-30 00:00:00,1,0.07068164217711315,344
turnover_proxy_vs_future_1m,2011-06-30 00:00:00,2,0.08543520876705692,344
turnover_proxy_vs_future_1m,2011-06-30 00:00:00,3,0.10755138272308776,343
turnover_proxy_vs_future_1m,2011-06-30 00:00:00,4,0.09706463848110994,344
turnover_proxy_vs_future_1m,2011-06-30 00:00:00,5,0.1049686789000872,344
turnover_proxy_vs_future_1m,2011-07-29 00:00:00,1,-0.07134603273246855,345
turnover_proxy_vs_future_1m,2011-07-29 00:00:00,2,-0.07915410679135407,344
turnover_proxy_vs_future_1m,2011-07-29 00:00:00,3,-0.10317429194266095,345
turnover_proxy_vs_future_1m,2011-07-29 00:00:00,4,-0.09325749588121934,344
turnover_proxy_vs_future_1m,2011-07-29 00:00:00,5,-0.09745378191484017,345
turnover_proxy_vs_future_1m,2011-08-31 00:00:00,1,-0.07023552785046165,344
turnover_proxy_vs_future_1m,2011-08-31 00:00:00,2,-0.0839249288148331,344
turnover_proxy_vs_future_1m,2011-08-31 00:00:00,3,-0.11268933931250677,343
turnover_proxy_vs_future_1m,2011-08-31 00:00:00,4,-0.13014145593470128,344
turnover_proxy_vs_future_1m,2011-08-31 00:00:00,5,-0.12658390171678235,344
turnover_proxy_vs_future_1m,2011-09-30 00:00:00,1,0.05695780269586535,345
turnover_proxy_vs_future_1m,2011-09-30 00:00:00,2,0.09522001911604515,344
turnover_proxy_vs_future_1m,2011-09-30 00:00:00,3,0.11048872936938743,344
turnover_proxy_vs_future_1m,2011-09-30 00:00:00,4,0.14788104704139543,344
turnover_proxy_vs_future_1m,2011-09-30 00:00:00,5,0.11427966240229256,344
turnover_proxy_vs_future_1m,2011-10-31 00:00:00,1,-0.005167462588145361,344
turnover_proxy_vs_future_1m,2011-10-31 00:00:00,2,0.0027008867864510813,343
turnover_proxy_vs_future_1m,2011-10-31 00:00:00,3,0.0035946404964090893,343
turnover_proxy_vs_future_1m,2011-10-31 00:00:00,4,0.001532459819016609,343
turnover_proxy_vs_future_1m,2011-10-31 00:00:00,5,-0.012633162527917142,343
turnover_proxy_vs_future_1m,2011-11-30 00:00:00,1,0.03383712325082213,345
turnover_proxy_vs_future_1m,2011-11-30 00:00:00,2,0.039951992242685204,345
turnover_proxy_vs_future_1m,2011-11-30 00:00:00,3,0.03510400897016101,344
turnover_proxy_vs_future_1m,2011-11-30 00:00:00,4,0.010755187963081243,345
turnover_proxy_vs_future_1m,2011-11-30 00:00:00,5,0.06570141291186844,345
turnover_proxy_vs_future_1m,2011-12-29 00:00:00,1,0.029083118032425633,346
turnover_proxy_vs_future_1m,2011-12-29 00:00:00,2,0.0700029073218772,346
turnover_proxy_vs_future_1m,2011-12-29 00:00:00,3,0.08858334453878416,346
turnover_proxy_vs_future_1m,2011-12-29 00:00:00,4,0.08885019834914223,346
turnover_proxy_vs_future_1m,2011-12-29 00:00:00,5,0.0774663156550483,346
turnover_proxy_vs_future_1m,2012-01-31 00:00:00,1,0.10367799393682638,346
turnover_proxy_vs_future_1m,2012-01-31 00:00:00,2,0.111652783086499,346
turnover_proxy_vs_future_1m,2012-01-31 00:00:00,3,0.08868825408168524,346
turnover_proxy_vs_future_1m,2012-01-31 00:00:00,4,0.11134688526942632,346
turnover_proxy_vs_future_1m,2012-01-31 00:00:00,5,0.10226802851889594,346
turnover_proxy_vs_future_1m,2012-02-29 00:00:00,1,-0.014179817195492748,346
turnover_proxy_vs_future_1m,2012-02-29 00:00:00,2,-0.03995873089645891,346
turnover_proxy_vs_future_1m,2012-02-29 00:00:00,3,-0.030815942489825388,346
turnover_proxy_vs_future_1m,2012-02-29 00:00:00,4,-0.047025363956998266,346
turnover_proxy_vs_future_1m,2012-02-29 00:00:00,5,-0.035671342566316384,346
turnover_proxy_vs_future_1m,2012-03-30 00:00:00,1,-0.034523758379266675,345
turnover_proxy_vs_future_1m,2012-03-30 00:00:00,2,-0.0436412998879211,344
turnover_proxy_vs_future_1m,2012-03-30 00:00:00,3,-0.0370326261751065,344
turnover_proxy_vs_future_1m,2012-03-30 00:00:00,4,-0.0655825723698453,344
turnover_proxy_vs_future_1m,2012-03-30 00:00:00,5,-0.08890698901197484,344
turnover_proxy_vs_future_1m,2012-04-30 00:00:00,1,-0.051745565641909005,343
turnover_proxy_vs_future_1m,2012-04-30 00:00:00,2,-0.034905098336030047,343
turnover_proxy_vs_future_1m,2012-04-30 00:00:00,3,-0.03154347526742834,343
turnover_proxy_vs_future_1m,2012-04-30 00:00:00,4,-0.029634978773834978,343
turnover_proxy_vs_future_1m,2012-04-30 00:00:00,5,-0.038894518556453844,343
turnover_proxy_vs_future_1m,2012-05-31 00:00:00,1,0.02741809834739608,343
turnover_proxy_vs_future_1m,2012-05-31 00:00:00,2,0.02737572316003993,342
turnover_proxy_vs_future_1m,2012-05-31 00:00:00,3,0.047595519689717494,343
turnover_proxy_vs_future_1m,2012-05-31 00:00:00,4,0.06905802895081112,342
turnover_proxy_vs_future_1m,2012-05-31 00:00:00,5,0.0916819770785211,343
turnover_proxy_vs_future_1m,2012-06-29 00:00:00,1,0.004480602351873682,343
turnover_proxy_vs_future_1m,2012-06-29 00:00:00,2,-0.012311007458724987,343
turnover_proxy_vs_future_1m,2012-06-29 00:00:00,3,-0.01283914531811214,342
turnover_proxy_vs_future_1m,2012-06-29 00:00:00,4,-0.03301434355271396,343
turnover_proxy_vs_future_1m,2012-06-29 00:00:00,5,-0.06803986036257186,343
turnover_proxy_vs_future_1m,2012-07-31 00:00:00,1,0.03887970348466023,344
turnover_proxy_vs_future_1m,2012-07-31 00:00:00,2,0.056084328022241337,343
turnover_proxy_vs_future_1m,2012-07-31 00:00:00,3,0.06372461535451035,343
turnover_proxy_vs_future_1m,2012-07-31 00:00:00,4,0.0871526474083397,343
turnover_proxy_vs_future_1m,2012-07-31 00:00:00,5,0.08613048613911518,344
turnover_proxy_vs_future_1m,2012-08-31 00:00:00,1,0.07188854337734518,343
turnover_proxy_vs_future_1m,2012-08-31 00:00:00,2,0.06509434051637694,343
turnover_proxy_vs_future_1m,2012-08-31 00:00:00,3,0.07580409634006581,342
turnover_proxy_vs_future_1m,2012-08-31 00:00:00,4,0.04666520300795157,343
turnover_proxy_vs_future_1m,2012-08-31 00:00:00,5,-0.0015774001704275168,343
turnover_proxy_vs_future_1m,2012-09-28 00:00:00,1,0.023165374089518083,343
turnover_proxy_vs_future_1m,2012-09-28 00:00:00,2,-0.009189303713528267,342
turnover_proxy_vs_future_1m,2012-09-28 00:00:00,3,-0.041073567744584254,342
turnover_proxy_vs_future_1m,2012-09-28 00:00:00,4,-0.02564025143576113,342
turnover_proxy_vs_future_1m,2012-09-28 00:00:00,5,-0.07346142093679608,343
turnover_proxy_vs_future_1m,2012-10-31 00:00:00,1,-0.0016801279831677419,342
turnover_proxy_vs_future_1m,2012-10-31 00:00:00,2,-0.005385202719378665,341
turnover_proxy_vs_future_1m,2012-10-31 00:00:00,3,-0.015877517203586093,342
turnover_proxy_vs_future_1m,2012-10-31 00:00:00,4,-0.02218312665576204,341
turnover_proxy_vs_future_1m,2012-10-31 00:00:00,5,-0.06888354912239524,342
turnover_proxy_vs_future_1m,2012-11-30 00:00:00,1,0.009191212625361404,343
turnover_proxy_vs_future_1m,2012-11-30 00:00:00,2,0.014870952501272057,342
turnover_proxy_vs_future_1m,2012-11-30 00:00:00,3,0.009430488438295736,343
turnover_proxy_vs_future_1m,2012-11-30 00:00:00,4,-6.90084346904419e-05,342
turnover_proxy_vs_future_1m,2012-11-30 00:00:00,5,-0.039959126575622714,343
turnover_proxy_vs_future_1m,2012-12-28 00:00:00,1,0.015758681942426446,342
turnover_proxy_vs_future_1m,2012-12-28 00:00:00,2,0.02967144424337858,341
turnover_proxy_vs_future_1m,2012-12-28 00:00:00,3,0.029698969012878468,342
turnover_proxy_vs_future_1m,2012-12-28 00:00:00,4,0.04302099934364784,341
turnover_proxy_vs_future_1m,2012-12-28 00:00:00,5,0.0832620961115903,342
turnover_proxy_vs_future_1m,2013-01-31 00:00:00,1,0.03740535492361835,342
turnover_proxy_vs_future_1m,2013-01-31 00:00:00,2,0.04104349872020585,341
turnover_proxy_vs_future_1m,2013-01-31 00:00:00,3,0.05284002394472671,341
turnover_proxy_vs_future_1m,2013-01-31 00:00:00,4,0.05054590204824578,341
turnover_proxy_vs_future_1m,2013-01-31 00:00:00,5,0.03865892204459247,342
turnover_proxy_vs_future_1m,2013-02-28 00:00:00,1,0.05101113658072099,341
turnover_proxy_vs_future_1m,2013-02-28 00:00:00,2,0.03824289483650748,341
turnover_proxy_vs_future_1m,2013-02-28 00:00:00,3,0.054593805515059296,341
turnover_proxy_vs_future_1m,2013-02-28 00:00:00,4,0.044846945538036295,341
turnover_proxy_vs_future_1m,2013-02-28 00:00:00,5,-0.0006625711273813994,341
turnover_proxy_vs_future_1m,2013-03-29 00:00:00,1,0.048041444826599125,340
turnover_proxy_vs_future_1m,2013-03-29 00:00:00,2,0.03783597055452743,339
turnover_proxy_vs_future_1m,2013-03-29 00:00:00,3,0.04954178435741605,339
turnover_proxy_vs_future_1m,2013-03-29 00:00:00,4,0.026637228966199952,339
turnover_proxy_vs_future_1m,2013-03-29 00:00:00,5,-0.025960391875651505,339
turnover_proxy_vs_future_1m,2013-04-30 00:00:00,1,0.03575071804936541,338
turnover_proxy_vs_future_1m,2013-04-30 00:00:00,2,0.04116749247623698,337
turnover_proxy_vs_future_1m,2013-04-30 00:00:00,3,0.041522121009227385,338
turnover_proxy_vs_future_1m,2013-04-30 00:00:00,4,0.039048977786630294,337
turnover_proxy_vs_future_1m,2013-04-30 00:00:00,5,0.06539502379642172,338
turnover_proxy_vs_future_1m,2013-05-31 00:00:00,1,-0.0513937155090235,338
turnover_proxy_vs_future_1m,2013-05-31 00:00:00,2,-0.07291884954068406,338
turnover_proxy_vs_future_1m,2013-05-31 00:00:00,3,-0.10120822123927858,338
turnover_proxy_vs_future_1m,2013-05-31 00:00:00,4,-0.13205333909749264,338
turnover_proxy_vs_future_1m,2013-05-31 00:00:00,5,-0.1350249103858148,338
turnover_proxy_vs_future_1m,2013-06-28 00:00:00,1,0.02202308766777409,337
turnover_proxy_vs_future_1m,2013-06-28 00:00:00,2,0.0471185273360695,337
turnover_proxy_vs_future_1m,2013-06-28 00:00:00,3,0.04795248280316212,337
turnover_proxy_vs_future_1m,2013-06-28 00:00:00,4,0.05748124975852128,337
turnover_proxy_vs_future_1m,2013-06-28 00:00:00,5,0.07683666578609144,337
turnover_proxy_vs_future_1m,2013-07-31 00:00:00,1,-0.008525722988685822,340
turnover_proxy_vs_future_1m,2013-07-31 00:00:00,2,-0.01359881942189964,340
turnover_proxy_vs_future_1m,2013-07-31 00:00:00,3,-0.033799705982292386,339
turnover_proxy_vs_future_1m,2013-07-31 00:00:00,4,-0.04917509731193216,340
turnover_proxy_vs_future_1m,2013-07-31 00:00:00,5,-0.0700253494823125,340
turnover_proxy_vs_future_1m,2013-08-30 00:00:00,1,0.02645086316186938,340
turnover_proxy_vs_future_1m,2013-08-30 00:00:00,2,0.035549116067150485,339
turnover_proxy_vs_future_1m,2013-08-30 00:00:00,3,0.03160606298134069,340
turnover_proxy_vs_future_1m,2013-08-30 00:00:00,4,0.026495622937864415,339
turnover_proxy_vs_future_1m,2013-08-30 00:00:00,5,0.028367972666035534,340
turnover_proxy_vs_future_1m,2013-09-30 00:00:00,1,-0.006468501227289809,341
turnover_proxy_vs_future_1m,2013-09-30 00:00:00,2,-0.0010119642977833737,341
turnover_proxy_vs_future_1m,2013-09-30 00:00:00,3,-0.005516393130758089,340
turnover_proxy_vs_future_1m,2013-09-30 00:00:00,4,-0.007208672149563592,341
turnover_proxy_vs_future_1m,2013-09-30 00:00:00,5,-0.028686805316409218,341
turnover_proxy_vs_future_1m,2013-10-31 00:00:00,1,-0.0123412498832685,342
turnover_proxy_vs_future_1m,2013-10-31 00:00:00,2,-0.006960043344772067,341
turnover_proxy_vs_future_1m,2013-10-31 00:00:00,3,-0.0110289903183537,341
turnover_proxy_vs_future_1m,2013-10-31 00:00:00,4,-0.034022948007330286,341
turnover_proxy_vs_future_1m,2013-10-31 00:00:00,5,-0.05737413469673621,342
turnover_proxy_vs_future_1m,2013-11-29 00:00:00,1,-0.0007007050187185821,344
turnover_proxy_vs_future_1m,2013-11-29 00:00:00,2,-0.013658578490228784,343
turnover_proxy_vs_future_1m,2013-11-29 00:00:00,3,-0.026438467433723998,344
turnover_proxy_vs_future_1m,2013-11-29 00:00:00,4,-0.030677311103895637,343
turnover_proxy_vs_future_1m,2013-11-29 00:00:00,5,-0.05756787226852805,344
turnover_proxy_vs_future_1m,2013-12-30 00:00:00,1,0.011114692530532117,346
turnover_proxy_vs_future_1m,2013-12-30 00:00:00,2,0.008303950838086471,346
turnover_proxy_vs_future_1m,2013-12-30 00:00:00,3,0.03106796429255662,346
turnover_proxy_vs_future_1m,2013-12-30 00:00:00,4,0.02928408726790569,346
turnover_proxy_vs_future_1m,2013-12-30 00:00:00,5,0.048474890672839395,346
turnover_proxy_vs_future_1m,2014-01-29 00:00:00,1,0.04400082903030223,346
turnover_proxy_vs_future_1m,2014-01-29 00:00:00,2,0.04297701382151939,346
turnover_proxy_vs_future_1m,2014-01-29 00:00:00,3,0.046321635420280484,346
turnover_proxy_vs_future_1m,2014-01-29 00:00:00,4,0.03348153541670059,346
turnover_proxy_vs_future_1m,2014-01-29 00:00:00,5,-0.007116026219675407,346
turnover_proxy_vs_future_1m,2014-02-28 00:00:00,1,0.03012582019341038,345
turnover_proxy_vs_future_1m,2014-02-28 00:00:00,2,0.037517897058734734,344
turnover_proxy_vs_future_1m,2014-02-28 00:00:00,3,0.0386310423666724,345
turnover_proxy_vs_future_1m,2014-02-28 00:00:00,4,0.03862872977789581,344
turnover_proxy_vs_future_1m,2014-02-28 00:00:00,5,0.026955049778791183,345
turnover_proxy_vs_future_1m,2014-03-31 00:00:00,1,0.03719200994231625,345
turnover_proxy_vs_future_1m,2014-03-31 00:00:00,2,0.024411564244914256,344
turnover_proxy_vs_future_1m,2014-03-31 00:00:00,3,0.04579681796481765,344
turnover_proxy_vs_future_1m,2014-03-31 00:00:00,4,0.023726926411773153,344
turnover_proxy_vs_future_1m,2014-03-31 00:00:00,5,0.026561358835088207,345
turnover_proxy_vs_future_1m,2014-04-30 00:00:00,1,0.018015680280392004,344
turnover_proxy_vs_future_1m,2014-04-30 00:00:00,2,0.01078338144411831,344
turnover_proxy_vs_future_1m,2014-04-30 00:00:00,3,0.007316210903961973,343
turnover_proxy_vs_future_1m,2014-04-30 00:00:00,4,-0.02029352695998107,344
turnover_proxy_vs_future_1m,2014-04-30 00:00:00,5,-0.01510205131495234,344
turnover_proxy_vs_future_1m,2014-05-30 00:00:00,1,0.011611053817032917,345
turnover_proxy_vs_future_1m,2014-05-30 00:00:00,2,0.007982005058814827,345
turnover_proxy_vs_future_1m,2014-05-30 00:00:00,3,-0.011051484993190367,345
turnover_proxy_vs_future_1m,2014-05-30 00:00:00,4,-0.020355737617376003,345
turnover_proxy_vs_future_1m,2014-05-30 00:00:00,5,-0.032033655993984896,345
